1	1	-50.00	20.00	-49.00	1.00	0.00	0.00
1	1	-50.00	10.00	-49.00	1.00	0.00	0.00
1	1	-50.00	0.00	-49.00	1.00	0.00	0.00
1	1	-50.00	-10.00	-49.00	1.00	0.00	0.00
1	1	-50.00	-20.00	-49.00	1.00	0.00	0.00
1	1	-50.00	-30.00	-49.00	1.00	0.00	0.00
1	1	-50.00	-40.00	-49.00	1.00	0.00	0.00
1	1	-50.00	-50.00	-49.00	1.00	0.00	0.00
1	2	-50.00	20.00	-44.00	1.00	0.00	0.00
1	2	-50.00	10.00	-44.00	1.00	0.00	0.00
1	2	-50.00	0.00	-44.00	1.00	0.00	0.00
1	2	-50.00	-10.00	-44.00	1.00	0.00	0.00
1	2	-50.00	-20.00	-44.00	1.00	0.00	0.00
1	2	-50.00	-30.00	-44.00	1.00	0.00	0.00
1	2	-50.00	-40.00	-44.00	1.00	0.00	0.00
1	2	-50.00	-50.00	-44.00	1.00	0.00	0.00
1	3	-50.00	20.00	-39.00	1.00	0.00	0.00
1	3	-50.00	10.00	-39.00	1.00	0.00	0.00
1	3	-50.00	0.00	-39.00	1.00	0.00	0.00
1	3	-50.00	-10.00	-39.00	1.00	0.00	0.00
1	3	-50.00	-20.00	-39.00	1.00	0.00	0.00
1	3	-50.00	-30.00	-39.00	1.00	0.00	0.00
1	3	-50.00	-40.00	-39.00	1.00	0.00	0.00
1	3	-50.00	-50.00	-39.00	1.00	0.00	0.00
1	4	-50.00	20.00	-34.00	1.00	0.00	0.00
1	4	-50.00	10.00	-34.00	1.00	0.00	0.00
1	4	-50.00	0.00	-34.00	1.00	0.00	0.00
1	4	-50.00	-10.00	-34.00	1.00	0.00	0.00
1	4	-50.00	-20.00	-34.00	1.00	0.00	0.00
1	4	-50.00	-30.00	-34.00	1.00	0.00	0.00
1	4	-50.00	-40.00	-34.00	1.00	0.00	0.00
1	4	-50.00	-50.00	-34.00	1.00	0.00	0.00
1	5	-50.00	20.00	-29.00	1.00	0.00	0.00
1	5	-50.00	10.00	-29.00	1.00	0.00	0.00
1	5	-50.00	0.00	-29.00	1.00	0.00	0.00
1	5	-50.00	-10.00	-29.00	1.00	0.00	0.00
1	5	-50.00	-20.00	-29.00	1.00	0.00	0.00
1	5	-50.00	-30.00	-29.00	1.00	0.00	0.00
1	5	-50.00	-40.00	-29.00	1.00	0.00	0.00
1	5	-50.00	-50.00	-29.00	1.00	0.00	0.00
1	6	-50.00	20.00	-24.00	1.00	0.00	0.00
1	6	-50.00	10.00	-24.00	1.00	0.00	0.00
1	6	-50.00	0.00	-24.00	1.00	0.00	0.00
1	6	-50.00	-10.00	-24.00	1.00	0.00	0.00
1	6	-50.00	-20.00	-24.00	1.00	0.00	0.00
1	6	-50.00	-30.00	-24.00	1.00	0.00	0.00
1	6	-50.00	-40.00	-24.00	1.00	0.00	0.00
1	6	-50.00	-50.00	-24.00	1.00	0.00	0.00
1	7	-50.00	20.00	-19.00	1.00	0.00	0.00
1	7	-50.00	10.00	-19.00	1.00	0.00	0.00
1	7	-50.00	0.00	-19.00	1.00	0.00	0.00
1	7	-50.00	-10.00	-19.00	1.00	0.00	0.00
1	7	-50.00	-20.00	-19.00	1.00	0.00	0.00
1	7	-50.00	-30.00	-19.00	1.00	0.00	0.00
1	7	-50.00	-40.00	-19.00	1.00	0.00	0.00
1	7	-50.00	-50.00	-19.00	1.00	0.00	0.00
1	8	-50.00	20.00	-14.00	1.00	0.00	0.00
1	8	-50.00	10.00	-14.00	1.00	0.00	0.00
1	8	-50.00	0.00	-14.00	1.00	0.00	0.00
1	8	-50.00	-10.00	-14.00	1.00	0.00	0.00
1	8	-50.00	-20.00	-14.00	1.00	0.00	0.00
1	8	-50.00	-30.00	-14.00	1.00	0.00	0.00
1	8	-50.00	-40.00	-14.00	1.00	0.00	0.00
1	8	-50.00	-50.00	-14.00	1.00	0.00	0.00
1	9	-50.00	20.00	-9.00	1.00	0.00	0.00
1	9	-50.00	10.00	-9.00	1.00	0.00	0.00
1	9	-50.00	0.00	-9.00	1.00	0.00	0.00
1	9	-50.00	-10.00	-9.00	1.00	0.00	0.00
1	9	-50.00	-20.00	-9.00	1.00	0.00	0.00
1	9	-50.00	-30.00	-9.00	1.00	0.00	0.00
1	9	-50.00	-40.00	-9.00	1.00	0.00	0.00
1	9	-50.00	-50.00	-9.00	1.00	0.00	0.00
1	10	-50.00	20.00	-4.00	1.00	0.00	0.00
1	10	-50.00	10.00	-4.00	1.00	0.00	0.00
1	10	-50.00	0.00	-4.00	1.00	0.00	0.00
1	10	-50.00	-10.00	-4.00	1.00	0.00	0.00
1	10	-50.00	-20.00	-4.00	1.00	0.00	0.00
1	10	-50.00	-30.00	-4.00	1.00	0.00	0.00
1	10	-50.00	-40.00	-4.00	1.00	0.00	0.00
1	10	-50.00	-50.00	-4.00	1.00	0.00	0.00
1	11	-50.00	20.00	1.00	1.00	0.00	0.00
1	11	-50.00	10.00	1.00	1.00	0.00	0.00
1	11	-50.00	0.00	1.00	1.00	0.00	0.00
1	11	-50.00	-10.00	1.00	1.00	0.00	0.00
1	11	-50.00	-20.00	1.00	1.00	0.00	0.00
1	11	-50.00	-30.00	1.00	1.00	0.00	0.00
1	11	-50.00	-40.00	1.00	1.00	0.00	0.00
1	11	-50.00	-50.00	1.00	1.00	0.00	0.00
1	12	-50.00	20.00	6.00	1.00	0.00	0.00
1	12	-50.00	10.00	6.00	1.00	0.00	0.00
1	12	-50.00	0.00	6.00	1.00	0.00	0.00
